diffClass [hash=57198ab, filename=.gitignore, changedLines=4, count=6, max=6]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=64, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=65, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=66, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=67, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=68, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=69, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=70, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=71, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=72, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=73, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=74, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=75, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=76, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=77, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=78, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=79, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=80, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=81, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=82, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=83, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=84, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=85, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=86, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=87, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=88, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=89, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=90, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=91, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=92, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=93, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=94, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=95, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=96, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=97, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=98, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=99, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=100, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=101, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=102, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=103, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=104, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=105, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=106, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=107, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=108, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=109, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=110, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=111, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=112, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=113, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=114, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=115, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=116, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=117, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=118, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=119, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=120, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=121, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=122, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=123, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=124, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=125, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=126, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=127, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=128, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=129, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=130, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=131, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=132, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=133, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=134, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=135, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=136, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=137, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=138, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=139, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=140, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=141, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=142, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=143, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=144, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=145, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=146, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=1, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=2, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=3, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=4, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=5, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=6, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=7, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=8, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=9, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=10, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=11, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=12, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=13, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=14, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=15, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=16, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=17, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=18, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=19, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=20, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=21, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=22, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=23, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=24, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=25, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=26, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=27, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=28, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=29, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=30, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=31, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=32, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=33, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=34, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=35, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=36, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=37, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=38, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=39, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=40, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=41, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=42, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=43, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=44, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=45, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=46, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=47, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=48, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=49, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=50, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=51, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=52, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=53, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=54, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=55, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=56, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=57, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=58, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=59, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=60, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=61, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=62, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=63, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=64, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=65, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=66, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=67, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=68, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=69, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=70, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=71, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=72, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=73, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=74, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=75, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=76, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=77, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=78, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=79, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=80, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=81, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=82, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=83, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=84, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=85, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=86, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=87, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=88, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=89, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=90, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=91, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=92, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=93, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=94, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=95, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=96, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=97, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=98, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=99, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=100, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=101, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=102, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=103, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=104, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=105, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=106, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=107, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=108, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=109, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=110, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=111, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=112, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=113, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=114, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=115, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=116, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=117, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=118, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=119, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=120, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=121, count=1, max=1]
diffClass [hash=0341cca, filename=src/main/java/com/corundumstudio/socketio/parser/Encoder.java, changedLines=122, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=1, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=2, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=3, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=4, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=5, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=6, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=7, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=8, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=9, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=10, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=11, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=12, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=13, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=14, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=15, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=16, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=17, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=18, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=19, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=20, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=21, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=22, count=1, max=1]
